x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.21600245,0.30248955,-2.3422464e-8,0.24815547,0.44214958,-0.02973306,0.31950682,0.55485004,-0.052230615,0.38379106,0.5243247,-0.07629058,0.3974322,0.39663655,-0.10050954,0.48499578,0.49879172,-0.039540917,0.60879296,0.5056813,-0.07678307,0.68091834,0.49662688,-0.10523313,0.7474428,0.473301,-0.12838404,0.48294482,0.39736083,-0.052495465,0.53814036,0.42854682,-0.108771555,0.4322057,0.43549597,-0.12879324,0.3782723,0.4261987,-0.13237645,0.46694183,0.3043501,-0.06763382,0.50844085,0.31966317,-0.1229435,0.40570772,0.3479925,-0.11657729,0.35429755,0.35382405,-0.09947437,0.43832695,0.2103229,-0.085384525,0.48405796,0.22965302,-0.120227896,0.41392276,0.27045247,-0.10716915,0.36834618,0.28733537,-0.09091013,ba
0.39943725,0.27968186,4.3065495e-7,0.48491704,0.39633203,0.014091994,0.57504135,0.42062417,0.009279378,0.6433413,0.41490185,-0.005297671,0.68655527,0.38875067,-0.021108927,0.6571885,0.32952234,0.0010739329,0.6502044,0.4959723,-0.036462806,0.63107294,0.5964689,-0.065151826,0.61918384,0.682188,-0.08549366,0.6520127,0.29915285,-0.027368896,0.6356047,0.5038714,-0.06753477,0.6141997,0.6192675,-0.08568848,0.6040269,0.7215407,-0.09722204,0.62620574,0.28738442,-0.058736186,0.6128291,0.49503934,-0.09913339,0.59926903,0.6128176,-0.11062682,0.59562796,0.71012545,-0.114448525,0.582307,0.2957112,-0.090064585,0.60014343,0.45089245,-0.118800476,0.6015722,0.5531154,-0.12764715,0.6047012,0.6465743,-0.13236946,kha
0.4126426,0.31109685,8.228805e-7,0.41713548,0.40781283,-0.013520121,0.4488679,0.51570207,-0.029281536,0.46183747,0.59593827,-0.049729884,0.46490124,0.67997307,-0.06647119,0.5470346,0.47671464,-0.0047866767,0.5892112,0.5530719,-0.031044045,0.607365,0.6190722,-0.045805823,0.6106897,0.67492855,-0.052524947,0.56896496,0.42825955,-0.017778195,0.63482624,0.52041036,-0.049009245,0.6385848,0.5963264,-0.0559059,0.6304904,0.6576233,-0.053618558,0.5745044,0.38497463,-0.03562018,0.56040263,0.50855565,-0.0766461,0.5070528,0.47250438,-0.06737577,0.47519803,0.4323383,-0.0474531,0.5626538,0.35631052,-0.055379458,0.5303449,0.4668109,-0.08346005,0.49049252,0.43668073,-0.07537758,0.47459602,0.3984556,-0.061107107,thal
0.17917787,0.30463094,1.2981644e-7,0.20459026,0.462959,-0.028168218,0.27555996,0.59627455,-0.049688343,0.34271252,0.57861805,-0.07356999,0.35596675,0.43378326,-0.09738415,0.45582592,0.53346926,-0.03884401,0.5831442,0.56509525,-0.07605012,0.65717834,0.57379794,-0.10432311,0.7320115,0.56557214,-0.12879187,0.4621407,0.42289808,-0.05547911,0.5020463,0.4796712,-0.10865941,0.3911784,0.47794536,-0.12520355,0.35029593,0.4612006,-0.12827133,0.4477997,0.3216882,-0.07466151,0.46681976,0.3664861,-0.12976357,0.36132404,0.3855236,-0.121507965,0.32592535,0.38093945,-0.10432529,0.41730002,0.2207003,-0.09668735,0.43559518,0.27164137,-0.12944914,0.360327,0.30824804,-0.11353255,0.32462582,0.31177604,-0.09649769,ba
0.42396003,0.32491598,3.0699292e-7,0.45061707,0.40314773,-0.026652168,0.49839234,0.44676176,-0.03288024,0.5422675,0.399979,-0.037076257,0.5666161,0.3417339,-0.04149758,0.58247507,0.42564452,-0.0068593943,0.6433295,0.43693188,-0.013391407,0.6793875,0.43852803,-0.023892708,0.71139365,0.444047,-0.034341186,0.5894423,0.36770988,-0.0060912836,0.65078646,0.36535048,-0.010542161,0.6868294,0.36831054,-0.024548793,0.7137161,0.37357035,-0.038173016,0.58010477,0.3160212,-0.00953713,0.639144,0.30052856,-0.022060154,0.66524035,0.3066147,-0.03946981,0.68038446,0.31434017,-0.05231655,0.5611853,0.26622283,-0.01572982,0.6108788,0.25865513,-0.030113302,0.6180334,0.27024505,-0.03946607,0.61294264,0.286219,-0.04656505,unknown
0.36152744,0.21558712,8.931611e-7,0.39348572,0.34170476,0.0030303202,0.4483577,0.4629314,-0.008207157,0.4724219,0.5684913,-0.0291866,0.46699607,0.6783779,-0.046251204,0.5785336,0.3891071,0.021247217,0.6110881,0.51861286,-0.007844619,0.61820817,0.61982834,-0.02730326,0.61325014,0.6974148,-0.035466675,0.5998,0.3374141,-0.003673929,0.68167865,0.48118114,-0.034365226,0.6810044,0.58255345,-0.0412626,0.6639504,0.6506289,-0.03740399,0.5980332,0.2957451,-0.033460833,0.5801574,0.47670555,-0.07738483,0.5119523,0.449935,-0.06896356,0.47483113,0.40527043,-0.047757,0.5715913,0.28015012,-0.06365024,0.54707766,0.44019318,-0.0890387,0.49456656,0.41120288,-0.07391688,0.47181937,0.36306986,-0.054122772,thal
0.36564872,0.346259,-5.5313143e-7,0.47834575,0.42381713,-0.04451791,0.5908036,0.4627897,-0.072509356,0.68044156,0.4662475,-0.095857985,0.7633192,0.46041358,-0.11120753,0.5619866,0.30957824,-0.08972303,0.5316014,0.53250444,-0.14109838,0.4952525,0.5047591,-0.16062672,0.4999659,0.44064045,-0.17346895,0.4889615,0.26860315,-0.0931658,0.46182224,0.53584737,-0.13663581,0.43920296,0.49139774,-0.13500322,0.44686243,0.4221231,-0.14141777,0.41861957,0.2660061,-0.10111074,0.39463365,0.51479906,-0.13810009,0.3803843,0.47904092,-0.119892694,0.3892379,0.41979396,-0.11272996,0.35826954,0.28243715,-0.11459428,0.33844092,0.47968477,-0.13584293,0.3339574,0.45650357,-0.12853676,0.34197858,0.3956676,-0.12864359,alif
0.30209595,0.54430306,1.3070309e-7,0.41083717,0.60193735,0.017040854,0.5003967,0.58899367,0.015474165,0.56648535,0.5962719,0.001892324,0.6217983,0.6154714,-0.010688668,0.519899,0.3981671,0.032170154,0.5852887,0.34349114,0.016240604,0.63520306,0.32650575,0.0016670795,0.6804019,0.30732203,-0.011096568,0.5018261,0.35776624,0.0052288226,0.5800805,0.43563902,-0.024987595,0.53469604,0.5042703,-0.036743294,0.5033294,0.5051165,-0.03784291,0.47737405,0.34944645,-0.022573737,0.55661833,0.44420004,-0.056434516,0.50508964,0.50738144,-0.044187576,0.4697644,0.49204904,-0.026548412,0.45104888,0.36080062,-0.0494713,0.52214754,0.44217983,-0.0679354,0.49117738,0.49471584,-0.050531756,0.459984,0.4850146,-0.032619406,raa
0.37941694,0.33679107,-1.1305374e-8,0.39037648,0.47530118,-0.035743754,0.45447883,0.584151,-0.050778113,0.5249443,0.6202076,-0.066425405,0.56499624,0.5463449,-0.07953127,0.5934837,0.5051488,-0.028919356,0.6966972,0.5130812,-0.07352202,0.65691215,0.5238006,-0.10551366,0.60116935,0.5158311,-0.12028121,0.60299486,0.42283648,-0.030438576,0.7229854,0.41649687,-0.0671715,0.67244416,0.4301346,-0.082663424,0.61577386,0.43347114,-0.08691048,0.59754276,0.34787208,-0.03879907,0.7041706,0.33691347,-0.0701473,0.66731244,0.36001503,-0.07397161,0.6135385,0.36143896,-0.06943694,0.5826349,0.27074724,-0.05203657,0.6636752,0.26729333,-0.076788545,0.65037894,0.29116714,-0.082644396,0.61328715,0.2981661,-0.081919104,jeem
0.2080512,0.29107323,1.3421013e-7,0.2318541,0.43745643,-0.022759877,0.29733014,0.55963427,-0.04121061,0.36226898,0.54019135,-0.062780224,0.37492055,0.40565416,-0.08473396,0.4584991,0.501422,-0.0305601,0.5760998,0.52271986,-0.061964072,0.64489114,0.52403563,-0.08652287,0.71122503,0.5108306,-0.107711226,0.4635819,0.40051803,-0.04594773,0.49779826,0.4469583,-0.093700506,0.40124315,0.44608814,-0.11072535,0.3594573,0.42867473,-0.11445922,0.4504035,0.30858985,-0.06314128,0.46737468,0.3466889,-0.11257625,0.3744183,0.36518976,-0.107955255,0.33717257,0.36229002,-0.09385443,0.42376179,0.21942773,-0.08250898,0.44237727,0.26580983,-0.112007074,0.37535238,0.29723597,-0.09914379,0.33964795,0.30208528,-0.08441895,ba
0.43347454,0.35929054,-1.3217625e-7,0.4500916,0.48946851,-0.02993076,0.49497187,0.58506525,-0.041329183,0.5543534,0.5946565,-0.05026493,0.56778437,0.49722943,-0.052401915,0.6182767,0.5188409,-0.017208865,0.7005008,0.5239585,-0.04914531,0.64256424,0.51883805,-0.06820055,0.6022335,0.5144371,-0.077252604,0.6287292,0.44596413,-0.01411565,0.71532714,0.45081028,-0.039596397,0.6443571,0.44859618,-0.042725876,0.61392474,0.45256788,-0.041400835,0.6296373,0.37939003,-0.016732905,0.7132481,0.3802228,-0.03485159,0.6575014,0.38547605,-0.023386274,0.61805165,0.38749406,-0.012489263,0.61689043,0.3125465,-0.023433577,0.68415105,0.31466502,-0.028789079,0.6541994,0.329785,-0.018942159,0.62183416,0.33659416,-0.01098237,jeem
0.39799875,0.32005784,7.0901353e-7,0.4119519,0.4287383,-0.0019288664,0.4450701,0.5277597,-0.012640756,0.45995837,0.60952145,-0.030413432,0.4583947,0.69471455,-0.04451855,0.55092436,0.48590776,0.013065257,0.5812352,0.58004266,-0.009432287,0.5923892,0.65418416,-0.025316188,0.59233326,0.7134827,-0.033348408,0.57087135,0.4448785,-0.0053149206,0.63554263,0.5521333,-0.029989364,0.6328431,0.6322137,-0.036095507,0.61690813,0.687927,-0.034618434,0.57119924,0.41109878,-0.028044559,0.5546652,0.5484264,-0.0630558,0.5031901,0.5258796,-0.054308675,0.47245833,0.48874205,-0.036838893,0.5499816,0.39633352,-0.05192505,0.5254023,0.5181553,-0.07470937,0.48532528,0.49358273,-0.06350345,0.46613175,0.455233,-0.04830322,thal
0.40607104,0.20176756,3.1450605e-7,0.45749563,0.32853764,0.035674512,0.5284207,0.37286055,0.04484422,0.58059597,0.40717325,0.041995957,0.60694605,0.43903676,0.0383585,0.6274883,0.30721188,0.03828943,0.6406596,0.4339021,0.023106365,0.6433529,0.5185412,0.0072738286,0.6465711,0.5873475,-0.0061124144,0.63433003,0.27960482,0.0044247145,0.6468633,0.44112802,-0.014567928,0.64416933,0.5362046,-0.026671613,0.6460299,0.62090474,-0.035608258,0.62200373,0.26669097,-0.030223537,0.63495004,0.43004394,-0.050664414,0.6334196,0.5259079,-0.054999698,0.63667434,0.60317844,-0.05720278,0.5932329,0.26747376,-0.06324074,0.61902416,0.39782476,-0.07475735,0.63019305,0.4764609,-0.074393116,0.6420459,0.54803485,-0.0749869,ha
0.2844231,0.36843753,-1.1740192e-7,0.31555906,0.48903605,-0.016279703,0.38726172,0.5720831,-0.017821172,0.45172703,0.5282262,-0.01831248,0.45456722,0.4171706,-0.017950479,0.46929196,0.5065143,-0.010350969,0.5538548,0.52387196,-0.02347536,0.59717065,0.52670044,-0.033967867,0.64187247,0.5228731,-0.04516565,0.46641284,0.43240675,-0.018945428,0.5111698,0.4603293,-0.042650174,0.43871894,0.4595191,-0.050435927,0.40955535,0.45197064,-0.051304337,0.45746917,0.36790276,-0.029338859,0.49606884,0.38869473,-0.060546946,0.4248583,0.39983588,-0.056198817,0.40295586,0.3958835,-0.045628276,0.44077396,0.30152738,-0.0410669,0.48587513,0.32972524,-0.057714365,0.43745238,0.3499045,-0.044184525,0.41322395,0.34023765,-0.031892486,ba
0.3972602,0.24108474,6.157321e-8,0.40711007,0.3608301,0.0029924116,0.44303572,0.48256657,-0.007767219,0.45325178,0.5715707,-0.02432856,0.4435695,0.6507894,-0.03935726,0.5629781,0.4414944,-0.0079773,0.6131645,0.513734,-0.029551348,0.6184025,0.576736,-0.03998531,0.6154115,0.6248346,-0.04628975,0.58200026,0.3903244,-0.026683267,0.5420034,0.52202356,-0.05808666,0.48699442,0.4743571,-0.06003197,0.48234507,0.4301416,-0.053816255,0.5770835,0.34483778,-0.04604029,0.53493094,0.46565998,-0.080395736,0.48552895,0.42393586,-0.065929554,0.49083328,0.38483995,-0.04815584,0.5585895,0.3011239,-0.064675406,0.530102,0.41701266,-0.0824481,0.49157867,0.39387107,-0.06403625,0.49457467,0.35062915,-0.04658187,dal
0.19229534,0.43405777,5.785238e-7,0.23521678,0.5527823,-0.03485027,0.31351888,0.62087655,-0.050277866,0.3654536,0.5431687,-0.068628,0.37897712,0.4289203,-0.087182716,0.45983168,0.5339816,-0.014767809,0.5603878,0.53546584,-0.038488463,0.62183297,0.5271169,-0.057335325,0.67972106,0.5162503,-0.07126891,0.4603843,0.45149887,-0.02685846,0.5706099,0.46144778,-0.055349246,0.6417894,0.47137722,-0.07947295,0.7078637,0.46918342,-0.09429001,0.43682066,0.37807232,-0.043833,0.49652106,0.38308543,-0.09526088,0.4135949,0.41408697,-0.10376973,0.35588512,0.42545146,-0.09320038,0.39535603,0.30470026,-0.063726954,0.4624708,0.30979106,-0.098388806,0.4099019,0.35213748,-0.09076423,0.35692778,0.37663242,-0.0768511,ta
0.41169062,0.2274319,2.44732e-7,0.48650166,0.36645573,0.07719477,0.55241215,0.40072292,0.10207051,0.6033706,0.43741518,0.10034657,0.6402509,0.4713577,0.09399303,0.63140196,0.3189027,0.106002286,0.6565049,0.4351836,0.09557076,0.6478276,0.5277972,0.071730234,0.6379839,0.60394,0.051817376,0.63874793,0.29017815,0.045265615,0.6655463,0.45003426,0.02558894,0.6481235,0.55425495,-0.0031843209,0.62105966,0.63456494,-0.024130194,0.6371435,0.265297,-0.016052406,0.661454,0.4386875,-0.03464865,0.6417048,0.5407159,-0.050987236,0.6178334,0.61169225,-0.06286988,0.62868595,0.24974813,-0.07341946,0.65503615,0.39362082,-0.08600869,0.65230894,0.48860908,-0.09136321,0.64327914,0.57202053,-0.09709776,ha
0.26955673,0.35927147,-5.396953e-7,0.37469348,0.44291046,-0.042928535,0.47990388,0.50054574,-0.077328116,0.56356835,0.50801873,-0.107939154,0.6453244,0.47870356,-0.13113946,0.43326893,0.34177804,-0.10433447,0.4026795,0.5881993,-0.1657416,0.38027266,0.55844355,-0.19179627,0.38861993,0.48479277,-0.20607345,0.35257345,0.30318072,-0.11091365,0.3276616,0.5950398,-0.16016454,0.31244448,0.5430714,-0.1551536,0.31856444,0.46484953,-0.15756407,0.27921432,0.30723128,-0.12122535,0.25508147,0.58028424,-0.15991496,0.24467212,0.5325243,-0.13368131,0.25232565,0.46580857,-0.120519586,0.21699767,0.32926,-0.13716799,0.19502053,0.548528,-0.15351981,0.19340943,0.51059645,-0.13688168,0.20097518,0.44007856,-0.13142873,alif
0.23525967,0.5243407,6.1187524e-7,0.2673661,0.62466913,-0.032557026,0.32941768,0.67735845,-0.049635004,0.3653269,0.59588504,-0.06853722,0.3721433,0.49438033,-0.08844647,0.45142478,0.62000054,-0.018144395,0.53165483,0.62506175,-0.0391081,0.58175653,0.6217643,-0.056684773,0.63014674,0.6161701,-0.06970128,0.45148367,0.54808515,-0.02771543,0.54291636,0.5576947,-0.053969312,0.6014823,0.57162416,-0.077472724,0.66198003,0.57397777,-0.09198038,0.43197846,0.4825923,-0.041179143,0.4796432,0.48247007,-0.088116825,0.4060099,0.5068606,-0.099625915,0.3606597,0.51608557,-0.09323835,0.3993273,0.41493204,-0.056709807,0.44899598,0.41959432,-0.0882722,0.4028274,0.45661968,-0.083765544,0.36293364,0.4800299,-0.07373514,ta
0.37570605,0.33465374,1.0717687e-7,0.38873217,0.4733465,-0.027996205,0.4639651,0.5832913,-0.032957006,0.53515947,0.61054546,-0.039094836,0.56155217,0.5246561,-0.04388345,0.59652543,0.5001664,-0.017655043,0.6963572,0.5112339,-0.048293106,0.6702904,0.5365653,-0.07420735,0.6209582,0.5336419,-0.0880134,0.60572153,0.42534974,-0.019821221,0.72155184,0.41819924,-0.04379807,0.6857599,0.44738734,-0.05849959,0.62975264,0.4491896,-0.06495871,0.59896207,0.35166973,-0.027298098,0.7029091,0.34093377,-0.04850583,0.6781952,0.371689,-0.05556634,0.62521553,0.37036765,-0.055460755,0.5834844,0.27121136,-0.039191436,0.6622968,0.26478115,-0.06022887,0.6579374,0.2939914,-0.07019818,0.62271184,0.3046665,-0.0734594,jeem
0.40827122,0.329393,8.374073e-7,0.42078784,0.41821,-0.0062737297,0.45465773,0.5123438,-0.021003602,0.4724346,0.5872456,-0.04098485,0.47397768,0.668241,-0.05781565,0.55115825,0.4599973,-0.000114131,0.57768714,0.546187,-0.028456653,0.58581746,0.6195803,-0.045673016,0.5860482,0.6780216,-0.053229935,0.56966704,0.4210602,-0.015157494,0.62031144,0.530824,-0.043874428,0.6191897,0.60781235,-0.050188817,0.6125145,0.6635598,-0.04748658,0.5709417,0.3877308,-0.03410764,0.5476818,0.5170947,-0.06976877,0.4980428,0.48594803,-0.06043809,0.47355688,0.4471229,-0.042117827,0.55469877,0.37004894,-0.05435077,0.52087927,0.48051876,-0.076432146,0.48285952,0.4525118,-0.06581385,0.47028196,0.4133379,-0.05070809,thal
0.40581536,0.22154973,4.6453948e-7,0.45961016,0.36834386,0.054557655,0.5306472,0.414613,0.07015193,0.57754415,0.44907555,0.06879191,0.60631037,0.47792464,0.0654388,0.6266495,0.34083724,0.058104116,0.62790304,0.4792577,0.045103274,0.61988217,0.57055414,0.028390443,0.6138426,0.6472392,0.014932518,0.6329939,0.31707272,0.013315417,0.63046503,0.48630875,0.000046766243,0.6212933,0.59491384,-0.013843891,0.6114961,0.6867368,-0.025821147,0.6218945,0.30428326,-0.03169683,0.6217453,0.47973236,-0.045626596,0.61102086,0.5886635,-0.05308475,0.604276,0.6727899,-0.059815444,0.5974538,0.3072504,-0.07391531,0.6169661,0.44988242,-0.08324753,0.62179923,0.5396329,-0.085506745,0.6263752,0.6200135,-0.089106806,ha
0.32060167,0.2871659,3.38611e-7,0.3436275,0.40441862,-0.039717533,0.4013772,0.5087695,-0.05091315,0.45043656,0.58125734,-0.058447294,0.47902122,0.6500115,-0.06627504,0.5037539,0.4347556,-0.030913569,0.573777,0.4775125,-0.048395086,0.618168,0.49825266,-0.06462753,0.6593098,0.517153,-0.08001784,0.51801485,0.36491254,-0.029881865,0.59751683,0.3706496,-0.04744724,0.64751804,0.38140315,-0.06803476,0.6923198,0.3934323,-0.08641914,0.51049155,0.29533023,-0.033849824,0.58491504,0.28832367,-0.057059284,0.63246834,0.2958665,-0.07953672,0.6764277,0.30748722,-0.097139105,0.48619637,0.22709318,-0.041506033,0.5428687,0.19636601,-0.068929404,0.5832268,0.18054241,-0.087420404,0.62343293,0.17358041,-0.100818396,unknown
0.41622844,0.34919366,6.5657744e-8,0.4644041,0.28749013,0.010319819,0.5189894,0.25646794,0.009109529,0.5621425,0.23632371,0.005872671,0.5824746,0.19412647,0.00036466308,0.5624902,0.30368206,-0.020996526,0.6324405,0.3152585,-0.03479455,0.6765007,0.32632786,-0.04095567,0.71027285,0.33558282,-0.044264846,0.55845445,0.35074675,-0.03338692,0.63816965,0.3854957,-0.04783399,0.6856101,0.4138677,-0.05289631,0.71887946,0.43808895,-0.056033775,0.54365563,0.40103194,-0.043801017,0.6156269,0.45016092,-0.057118468,0.65937406,0.48356605,-0.06620327,0.69123626,0.50671685,-0.07141099,0.5221874,0.4506169,-0.052174754,0.5733432,0.50593096,-0.060383283,0.60325044,0.5355123,-0.064024545,0.6288297,0.55758554,-0.06629087,unknown
0.2710705,0.30895564,-5.389932e-7,0.37713423,0.38098496,-0.036263205,0.4791244,0.423063,-0.059965134,0.557977,0.42609316,-0.08119443,0.6325268,0.40948746,-0.096617565,0.44658092,0.27958226,-0.0744586,0.42901495,0.4896458,-0.123910904,0.39764234,0.47319275,-0.15038826,0.39744323,0.4119118,-0.16761185,0.37499413,0.24639522,-0.07990726,0.3545108,0.49277273,-0.117960826,0.3379563,0.45662683,-0.12034815,0.3432137,0.38944432,-0.13005725,0.3059479,0.24789225,-0.089553274,0.289096,0.4762492,-0.121412285,0.27959865,0.44295502,-0.10674247,0.2872538,0.38625973,-0.10243056,0.24742088,0.26368055,-0.10399169,0.2351117,0.4445723,-0.121473715,0.23241836,0.41631395,-0.11326806,0.23758617,0.35612574,-0.11299716,alif
0.2256692,0.37569615,4.3751447e-7,0.2727166,0.49439552,-0.02422893,0.35885832,0.5518947,-0.033481605,0.4128932,0.4733742,-0.046590574,0.41642815,0.3649793,-0.05949902,0.47941896,0.49010083,-0.0013978472,0.56918174,0.4952863,-0.018445058,0.6245349,0.4869658,-0.034391515,0.6773183,0.48178273,-0.049143072,0.48045444,0.40680397,-0.016456196,0.582198,0.4120207,-0.04129608,0.6478896,0.42015725,-0.06368698,0.7093304,0.4206313,-0.079609856,0.45718038,0.33384776,-0.035988178,0.52226484,0.33704454,-0.08616484,0.44932044,0.3722208,-0.10198249,0.39283606,0.38943326,-0.099244416,0.41788918,0.26890808,-0.05746154,0.4550683,0.2921675,-0.099204235,0.40550274,0.33394226,-0.10550616,0.360535,0.35980704,-0.1028199,ta
0.35031906,0.171146,5.818657e-7,0.41340685,0.32400143,0.065270975,0.4833382,0.3710162,0.08292882,0.52906096,0.41631636,0.08112488,0.55393064,0.44822195,0.07676738,0.58109033,0.282197,0.06606872,0.581121,0.43645188,0.05382293,0.57404256,0.53923166,0.03564229,0.5687887,0.6266532,0.020299682,0.5795975,0.26823923,0.01578068,0.58500224,0.4524322,0.004465545,0.57570237,0.5679229,-0.008570416,0.5667577,0.6641398,-0.020358551,0.5602572,0.2703236,-0.033638418,0.57134175,0.45226198,-0.041918356,0.56548345,0.5644525,-0.044922147,0.560153,0.64925885,-0.049761146,0.5273898,0.2922121,-0.07993061,0.54963475,0.43540722,-0.0806632,0.5587012,0.5255285,-0.076991305,0.5660188,0.6030833,-0.07745655,ha
0.29912648,0.3242384,4.3132619e-7,0.33412182,0.43256494,-0.03779456,0.40265325,0.48237383,-0.048043177,0.4507427,0.37070018,-0.051524643,0.4467525,0.255188,-0.057832543,0.52294064,0.4239695,-0.02792787,0.6071084,0.4284176,-0.03468957,0.6584739,0.4175685,-0.04593699,0.70763505,0.41135502,-0.057714097,0.522382,0.35168758,-0.029107604,0.61896443,0.3577826,-0.036211442,0.68162763,0.3506867,-0.055662617,0.7371765,0.34828252,-0.07232124,0.5037041,0.2912313,-0.033008385,0.5958635,0.29618564,-0.058356892,0.65173644,0.29258415,-0.08468144,0.7076568,0.3008584,-0.102660894,0.46754634,0.23389472,-0.03891367,0.5295093,0.24891134,-0.061375476,0.49023223,0.25767738,-0.060102746,0.43901715,0.26416004,-0.05918367,tha
0.25566137,0.4576703,5.3773675e-7,0.29065496,0.55601,-0.026375625,0.3510992,0.6124839,-0.03855906,0.3911106,0.5465256,-0.05320639,0.3922715,0.45312864,-0.06895308,0.462151,0.55096054,-0.008330897,0.53704524,0.5543066,-0.024279712,0.5835933,0.5502374,-0.038913336,0.62805504,0.5453202,-0.050298683,0.4613276,0.4843546,-0.018501056,0.5460574,0.4924836,-0.0398616,0.59989023,0.50455964,-0.061215855,0.6537872,0.50679326,-0.074392445,0.44294348,0.42263842,-0.032185905,0.48111734,0.43295738,-0.07325585,0.41606316,0.4578931,-0.08430943,0.37450108,0.4643045,-0.0784485,0.41309205,0.36020884,-0.047634657,0.4619471,0.3727147,-0.074351765,0.420558,0.40818453,-0.069784574,0.38154033,0.42713472,-0.060198102,ta
0.2829757,0.41691607,-4.584104e-7,0.3857503,0.4837615,-0.038982388,0.48223704,0.5252986,-0.06669812,0.55867904,0.5495765,-0.08994677,0.62264943,0.5600059,-0.107634984,0.44859743,0.3753961,-0.09033376,0.42569616,0.56464964,-0.13519625,0.39916912,0.5654812,-0.1547876,0.40147537,0.51929814,-0.1683177,0.38609305,0.3423695,-0.0932929,0.35708818,0.5715732,-0.13204211,0.34448412,0.5490773,-0.13367566,0.35423025,0.48916134,-0.14204997,0.32788858,0.34530526,-0.09884404,0.303923,0.56693673,-0.13294794,0.297143,0.5454788,-0.11989441,0.3083675,0.4945631,-0.11538616,0.27585956,0.36894524,-0.109079786,0.25639126,0.5501101,-0.13223486,0.25547662,0.54545796,-0.12870751,0.26373848,0.50215036,-0.12979436,alif
0.3016034,0.21448626,5.148377e-7,0.38624433,0.31640434,-0.0028987674,0.48176757,0.37903684,-0.020689394,0.5589857,0.41781756,-0.042824823,0.6214692,0.42252177,-0.063951954,0.5614797,0.28769985,-0.035449255,0.541761,0.47184682,-0.07709699,0.5185175,0.57059103,-0.10288584,0.50187737,0.65107346,-0.12121761,0.53799635,0.2551593,-0.056602266,0.51286536,0.46927866,-0.10165218,0.48931032,0.57937527,-0.116084255,0.4727017,0.6748215,-0.12639122,0.49785247,0.24040288,-0.08010078,0.47592697,0.45658788,-0.12434375,0.46302688,0.5745141,-0.13227755,0.45699704,0.6734125,-0.13465798,0.44555947,0.24696289,-0.104208745,0.44042647,0.4201571,-0.13375966,0.4385563,0.5182253,-0.14222068,0.44225606,0.6039525,-0.14781326,kha
0.23336747,0.2573675,6.7555544e-7,0.26282594,0.4309746,-0.086601034,0.34107724,0.5609942,-0.12741639,0.4116705,0.6576777,-0.15943515,0.4653232,0.76639116,-0.19313835,0.50401115,0.45706835,-0.101269536,0.6221996,0.52558357,-0.1505473,0.70045763,0.5544454,-0.18777166,0.7717301,0.57062924,-0.21830055,0.52731067,0.3453178,-0.09659622,0.6700812,0.36214018,-0.14545497,0.7627122,0.36356556,-0.18899216,0.84382224,0.35622045,-0.2243186,0.5131568,0.23179989,-0.0997292,0.6452643,0.208311,-0.15778278,0.73545104,0.18529865,-0.20626393,0.814311,0.16115203,-0.2411377,0.47235304,0.12618756,-0.10887999,0.559732,0.05301114,-0.16896392,0.6177128,0.0012757564,-0.20730929,0.6733574,-0.0440344,-0.2340066,unknown
0.2113868,0.29402798,-5.0888747e-8,0.258568,0.45286652,-0.036511343,0.34552473,0.55578786,-0.050639477,0.4288937,0.49474618,-0.062056035,0.4458034,0.35666415,-0.07108714,0.49231568,0.474024,-0.034412388,0.61879885,0.49391747,-0.066450104,0.6893534,0.49164906,-0.09109777,0.76123,0.48169053,-0.11269822,0.48596722,0.36306006,-0.04182266,0.54802513,0.38081843,-0.08753572,0.439048,0.3869825,-0.102175556,0.38621032,0.3940792,-0.10498222,0.4692597,0.27091947,-0.05336212,0.51753885,0.27600342,-0.10489654,0.41269523,0.30889314,-0.10005829,0.36535552,0.32887128,-0.0855602,0.44054145,0.18263926,-0.06848625,0.49196535,0.19038582,-0.101657175,0.41867754,0.23467408,-0.08989627,0.37155408,0.2547042,-0.0757273,ba
0.2054898,0.3908365,5.0173617e-7,0.251708,0.5292537,-0.046807062,0.3384659,0.6006729,-0.058988903,0.4050836,0.47057095,-0.063797235,0.40420407,0.33029866,-0.07155426,0.49534318,0.53981984,-0.031756103,0.60662997,0.5574171,-0.04373585,0.676,0.5522101,-0.05980908,0.7403526,0.5463086,-0.0756367,0.50152165,0.45043018,-0.034849185,0.6287487,0.47058338,-0.04629226,0.7093972,0.4692115,-0.069236085,0.77942765,0.46903077,-0.088065475,0.48124278,0.37114388,-0.042249225,0.6042426,0.38490197,-0.0732639,0.67636454,0.3904785,-0.1047591,0.74591094,0.40219146,-0.12560488,0.4352495,0.29205337,-0.052562434,0.52274126,0.3038677,-0.07893396,0.48373455,0.3106675,-0.076841906,0.42847937,0.3119409,-0.07469403,tha
